id_pedido,id_produto,categoria
32036,18402,telefonia
13665,7983,cool_stuff
78341,13430,moveis_decoracao
78341,13430,moveis_decoracao
46345,2280,utilidades_domesticas
35368,27364,beleza_saude
32001,22626,perfumaria
1800,13440,utilidades_domesticas
65994,1324,fashion_calcados
47586,3254,relogios_presentes
35798,17191,moveis_decoracao
86825,31253,relogios_presentes
35053,5446,papelaria
65142,3220,moveis_decoracao
57864,635,cama_mesa_banho
51081,5734,cool_stuff
94110,26652,beleza_saude
73751,3697,beleza_saude
95401,1462,esporte_lazer
83203.0,18518.0,
48732,18912,cama_mesa_banho
48732,18912,cama_mesa_banho
1824,21957,moveis_decoracao
1824,1019,moveis_decoracao
8825,22156,eletronicos
13282,29389,eletroportateis
1929,20436,beleza_saude
7923,31513,beleza_saude
30695,3085,esporte_lazer
86195,31371,perfumaria
70406,7459,beleza_saude
83428,13031,consoles_games
36843,19839,beleza_saude
94981,12555,esporte_lazer
65406,19944,brinquedos
30586,32866,beleza_saude
31681,12033,utilidades_domesticas
79243.0,18395.0,
94649,23009,bebes
71905,19338,beleza_saude
71905,19338,beleza_saude
11933,15893,fashion_bolsas_e_acessorios
49023,21187,utilidades_domesticas
54492,28412,brinquedos
26806,5268,moveis_decoracao
6836,4777,cama_mesa_banho
44857,16843,beleza_saude
37588,387,utilidades_domesticas
37588,387,utilidades_domesticas
38345,19448,relogios_presentes
51834,391,cama_mesa_banho
20452,10046,moveis_sala
90016,1545,perfumaria
87190,14946,esporte_lazer
19268.0,8675.0,
19268,26071,pet_shop
32601,32199,esporte_lazer
70637,6854,automotivo
70131.0,26367.0,
12620,28071,consoles_games
59340,17728,telefonia
59340,17728,telefonia
47001,23198,cool_stuff
50227,10456,bebes
18013,25749,automotivo
38266,6997,construcao_ferramentas_jardim
23665,3204,casa_construcao
31594,2865,moveis_escritorio
55566,29894,pcs
92783,27592,moveis_decoracao
92783,27592,moveis_decoracao
92783,27592,moveis_decoracao
59159,21629,moveis_decoracao
28508,10077,perfumaria
26251,27360,pet_shop
83325,25260,perfumaria
92019,737,alimentos
15156,16,perfumaria
2389,18219,informatica_acessorios
22059,19273,malas_acessorios
74712,15800,esporte_lazer
54603,4177,beleza_saude
15820,15044,telefonia
70429,5423,brinquedos
23888,27350,utilidades_domesticas
28821,24681,perfumaria
73569,16964,moveis_sala
48563,19813,consoles_games
48563,13176,consoles_games
84436,30179,beleza_saude
87098,28261,esporte_lazer
8670,25054,beleza_saude
20565,8205,brinquedos
14326,26521,beleza_saude
66855,12195,relogios_presentes
12197,25568,beleza_saude
8007,4277,cama_mesa_banho
55643,14473,moveis_decoracao
70294,20192,cool_stuff
80767,4587,automotivo
66469,20696,market_place
7995,12293,beleza_saude
5286,793,relogios_presentes
16819,22091,cool_stuff
7066,14051,ferramentas_jardim
93345,4431,bebes
47422,15906,moveis_decoracao
47422,22647,moveis_decoracao
68988,20636,utilidades_domesticas
93319,22032,moveis_decoracao
77038,11042,cool_stuff
77727,32088,cama_mesa_banho
36660,5941,esporte_lazer
80847,32360,beleza_saude
20468,11030,perfumaria
42164,26153,bebes
89166,27684,fashion_bolsas_e_acessorios
20510,8679,beleza_saude
20510,17156,beleza_saude
20510,31567,cool_stuff
20510,5925,beleza_saude
82115,5744,beleza_saude
82115,5744,beleza_saude
60436,27752,fashion_calcados
45361,27749,beleza_saude
67392,17312,relogios_presentes
94826,18715,brinquedos
2144,25142,beleza_saude
39088,365,esporte_lazer
39088,365,esporte_lazer
72544,20681,cama_mesa_banho
39317,8169,cama_mesa_banho
39347,20231,cool_stuff
32991,28967,livros_interesse_geral
58468,21440,beleza_saude
64276,17283,esporte_lazer
71165,22571,cama_mesa_banho
94095,4598,ferramentas_jardim
70246,29349,moveis_decoracao
37525,32099,perfumaria
11907,32899,telefonia
36116,23352,esporte_lazer
22718,29333,esporte_lazer
27053,30293,ferramentas_jardim
10036,16151,beleza_saude
58938,22714,relogios_presentes
7680,28261,esporte_lazer
40674,1439,moveis_decoracao
27420,1789,beleza_saude
83366,14860,telefonia
83366,14860,telefonia
23555,1568,esporte_lazer
54117,11533,utilidades_domesticas
43044,17804,informatica_acessorios
36320,14051,ferramentas_jardim
88042,20115,cool_stuff
20914,31228,utilidades_domesticas
62571,3362,beleza_saude
18778,793,relogios_presentes
15509,30394,telefonia
69421,30033,sinalizacao_e_seguranca
65484,9661,cama_mesa_banho
21171,18895,cool_stuff
22506,11053,automotivo
37220,13875,cool_stuff
39889,9929,cama_mesa_banho
34217,4975,esporte_lazer
79811,29931,eletronicos
37985,31133,relogios_presentes
82881,141,cool_stuff
68169,28496,esporte_lazer
89159,26969,cama_mesa_banho
50864,5822,beleza_saude
7220,31725,cama_mesa_banho
70537,13767,automotivo
38967,4535,brinquedos
91244,21458,papelaria
39517,21021,cama_mesa_banho
59157,14496,automotivo
88939,21969,eletronicos
54567,1555,cool_stuff
57914,22931,beleza_saude
69339,9879,construcao_ferramentas_construcao
63939,32818,informatica_acessorios
81336,14897,relogios_presentes
8177,6311,moveis_sala
8177,6311,moveis_sala
6941.0,30122.0,
4492,14842,moveis_escritorio
73506,1375,telefonia
44782,29188,ferramentas_jardim
44782,32716,ferramentas_jardim
44782,20211,automotivo
65025,29233,cama_mesa_banho
46073,30271,moveis_decoracao
46073,2359,moveis_decoracao
16509,8669,pet_shop
64852,1545,perfumaria
33891,29688,perfumaria
16483,11567,beleza_saude
31571,7451,telefonia
70919,32172,moveis_sala
35596,22757,cama_mesa_banho
63351,18627,informatica_acessorios
72671,2943,perfumaria
41187,13415,beleza_saude
86586,30957,fashion_underwear_e_moda_praia
49299,13208,beleza_saude
21424,8241,automotivo
13,29299,cama_mesa_banho
36991,13373,construcao_ferramentas_seguranca
36991,13373,construcao_ferramentas_seguranca
38313,32362,moveis_sala
38313,32362,moveis_sala
36322,12604,telefonia
41889,28446,papelaria
70890,15563,moveis_decoracao
25541,24198,brinquedos
98423,30002,informatica_acessorios
98423,30002,informatica_acessorios
30820,13064,papelaria
65707,30526,relogios_presentes
61302,16092,esporte_lazer
74159,6168,brinquedos
75406,1645,moveis_decoracao
4415,6753,moveis_escritorio
76932,32098,ferramentas_jardim
76932,32098,ferramentas_jardim
76932,32098,ferramentas_jardim
90025,17614,esporte_lazer
37455,5030,ferramentas_jardim
66839,18828,construcao_ferramentas_construcao
63446,13613,esporte_lazer
38938,12109,moveis_escritorio
21544,489,beleza_saude
78260,28309,informatica_acessorios
49581,30293,ferramentas_jardim
49581,30293,ferramentas_jardim
44964,29294,informatica_acessorios
44964,29294,informatica_acessorios
28263,2259,construcao_ferramentas_construcao
67626,19204,esporte_lazer
71442,14051,ferramentas_jardim
91268,30796,utilidades_domesticas
21264,2374,utilidades_domesticas
15109,30100,beleza_saude
74873,24600,brinquedos
12831,13279,moveis_decoracao
9286,5408,bebes
97648,32382,brinquedos
77657,17463,eletronicos
60038,17771,brinquedos
99250,29464,beleza_saude
51197,1968,cama_mesa_banho
32769,657,beleza_saude
40918,30818,moveis_decoracao
14851,17145,eletronicos
2955,32259,moveis_decoracao
98176,1749,beleza_saude
36530,25226,automotivo
33111,19204,esporte_lazer
36674,31855,esporte_lazer
84896,212,perfumaria
61426,19444,construcao_ferramentas_construcao
30176,2990,beleza_saude
62767,26487,eletronicos
98440,13785,relogios_presentes
28979,20221,beleza_saude
36858,15338,esporte_lazer
87618,24266,cama_mesa_banho
6817,1009,moveis_decoracao
14122,7125,perfumaria
21906,29196,cama_mesa_banho
38198,9661,cama_mesa_banho
20890,28668,fashion_roupa_feminina
55268,14051,ferramentas_jardim
34252,24189,informatica_acessorios
98328,6982,cama_mesa_banho
88887,4378,utilidades_domesticas
45972,16074,perfumaria
45535,27132,automotivo
81496,16789,informatica_acessorios
19835,7218,beleza_saude
47144,18032,ferramentas_jardim
90089,21629,moveis_decoracao
55484,22054,telefonia
63769,28969,casa_construcao
25099,27095,relogios_presentes
33648,32133,brinquedos
33648,32133,brinquedos
76907,30584,perfumaria
76907,30584,perfumaria
76907,30584,perfumaria
16926,3647,relogios_presentes
87685,16794,livros_interesse_geral
34481,26457,cama_mesa_banho
67263,24249,telefonia
33285,8500,cama_mesa_banho
50416,31830,livros_interesse_geral
79234,21797,papelaria
71747,27548,informatica_acessorios
46925,25713,construcao_ferramentas_iluminacao
51653,21969,eletronicos
80620,11044,telefonia
46380,29553,casa_conforto
65918,17940,artigos_de_festas
94178,32073,perfumaria
19760,14205,utilidades_domesticas
4540,13201,relogios_presentes
82737,25989,alimentos
53512,1246,relogios_presentes
53512,26008,relogios_presentes
87666,31103,beleza_saude
28353,8670,telefonia
5731,10641,perfumaria
98346,14345,perfumaria
73307,26382,cama_mesa_banho
73307,26382,cama_mesa_banho
73307,26382,cama_mesa_banho
16763,13606,eletronicos
20773,18055,esporte_lazer
53526,2359,moveis_decoracao
38770,1555,cool_stuff
71501,24483,brinquedos
49145,26487,eletronicos
33587,18925,utilidades_domesticas
36925,16964,moveis_sala
82256,20481,pet_shop
5700,8290,informatica_acessorios
9231,8103,utilidades_domesticas
94476,152,automotivo
53208,25989,alimentos
24772,24391,utilidades_domesticas
26640,12714,cama_mesa_banho
60425,8105,informatica_acessorios
49389,10646,papelaria
5614,16474,telefonia
22819,11879,moveis_decoracao
16027,12625,beleza_saude
83139,18091,fashion_roupa_masculina
85058,6419,cool_stuff
74880,9305,esporte_lazer
44631,15284,esporte_lazer
44631,15284,esporte_lazer
12218,3147,cama_mesa_banho
27463,16059,brinquedos
54016,8530,cama_mesa_banho
46495,7598,beleza_saude
66349,17597,telefonia
49583,4448,fashion_bolsas_e_acessorios
66378,1246,relogios_presentes
817,28069,perfumaria
93874,27952,informatica_acessorios
96278,21496,bebidas
32385,22588,fashion_bolsas_e_acessorios
68025,24329,perfumaria
13081,6696,beleza_saude
32461,31351,papelaria
40279,20915,utilidades_domesticas
67149,18481,brinquedos
67833,29001,eletrodomesticos
49057,22557,cama_mesa_banho
36,11892,eletronicos
44384,12976,cama_mesa_banho
70713,16151,beleza_saude
50606,22897,beleza_saude
90838,11143,cama_mesa_banho
90838,29795,cama_mesa_banho
90838,24184,cama_mesa_banho
40625,1078,bebes
98765,5113,moveis_escritorio
98765,5113,moveis_escritorio
98765,5113,moveis_escritorio
98765,5113,moveis_escritorio
59207,30988,eletrodomesticos
73061,27725,brinquedos
6637,10231,fashion_bolsas_e_acessorios
31239,7017,relogios_presentes
16718,28269,consoles_games
22460,13667,cama_mesa_banho
22460,13667,cama_mesa_banho
22460,13667,cama_mesa_banho
22460,13667,cama_mesa_banho
11706,29279,fashion_bolsas_e_acessorios
3186,4892,beleza_saude
50991,26633,cool_stuff
41025,28940,esporte_lazer
75291,7932,papelaria
3440,9215,beleza_saude
69863,24659,brinquedos
74894,30411,esporte_lazer
45471,15137,esporte_lazer
57229,24662,informatica_acessorios
59296,25820,pet_shop
30521,25454,perfumaria
70715,9661,cama_mesa_banho
7234,15024,relogios_presentes
4992,7738,beleza_saude
60815,27212,automotivo
34487,8633,automotivo
15373,2168,utilidades_domesticas
48353,13557,cool_stuff
48353,13557,cool_stuff
80025,625,cama_mesa_banho
80025,3014,cama_mesa_banho
59441,16063,automotivo
12101,15596,papelaria
95338,3771,moveis_decoracao
57042,12495,livros_interesse_geral
7261,28647,eletrodomesticos
50200,3456,cama_mesa_banho
23882,29259,esporte_lazer
85409,19275,cama_mesa_banho
12116,14190,informatica_acessorios
12116,14190,informatica_acessorios
28884,8290,informatica_acessorios
28884,31467,ferramentas_jardim
49598,19749,esporte_lazer
59033,6142,cool_stuff
72729,21688,cama_mesa_banho
86163,1602,perfumaria
76381,2074,construcao_ferramentas_ferramentas
21602,3267,esporte_lazer
71919,8213,informatica_acessorios
28670,29964,esporte_lazer
50916,4342,moveis_escritorio
13130,21569,moveis_decoracao
13130,21569,moveis_decoracao
13130,21569,moveis_decoracao
2512,6640,pcs
2512,6640,pcs
22118,32618,automotivo
73803,5740,esporte_lazer
73803,5740,esporte_lazer
8509,5430,telefonia
16592,8442,instrumentos_musicais
57585,13018,relogios_presentes
48574,21849,alimentos_bebidas
48574,21849,alimentos_bebidas
48574,21849,alimentos_bebidas
48574,21849,alimentos_bebidas
70251,3644,beleza_saude
41644,22853,cama_mesa_banho
35743,24655,relogios_presentes
85850,30293,ferramentas_jardim
85850,30293,ferramentas_jardim
85850,30293,ferramentas_jardim
48202,16454,ferramentas_jardim
1180,21298,esporte_lazer
67399,2541,esporte_lazer
19438,13572,brinquedos
13240,4716,esporte_lazer
26876,2445,automotivo
22416,18804,livros_interesse_geral
49189,6091,consoles_games
15903,28439,esporte_lazer
6798,9910,bebes
36089,6148,perfumaria
41354,23996,cool_stuff
19857,14893,cool_stuff
64564,19071,informatica_acessorios
38421,10729,beleza_saude
37420,8462,telefonia
14601,4268,sinalizacao_e_seguranca
22988,23990,informatica_acessorios
54402,5327,perfumaria
51060,3980,perfumaria
93313,29464,beleza_saude
9870,17239,brinquedos
9870,17239,brinquedos
35283,25724,cool_stuff
94456,14849,cama_mesa_banho
82741,29177,casa_construcao
24773,9661,cama_mesa_banho
24773,9661,cama_mesa_banho
43774,8569,brinquedos
19207,6788,beleza_saude
29870,32098,ferramentas_jardim
36922,27975,instrumentos_musicais
25660,27091,cool_stuff
33464,652,musica
32327,29291,instrumentos_musicais
33669,25641,papelaria
15896,2199,esporte_lazer
41931,3271,moveis_decoracao
79024,9661,cama_mesa_banho
39859,21870,cama_mesa_banho
39859,3402,cama_mesa_banho
92773,24055,cama_mesa_banho
52808,14673,moveis_decoracao
58129,11264,beleza_saude
17287,16440,beleza_saude
55706,23534,consoles_games
93364,11407,moveis_decoracao
85234,8582,esporte_lazer
18720,30707,ferramentas_jardim
71533,13241,beleza_saude
70301,29579,cama_mesa_banho
96028,18909,cool_stuff
91340,32301,brinquedos
15232,28426,cama_mesa_banho
74161,21764,cama_mesa_banho
79318,11792,bebes
69872,24707,eletronicos
11444,3114,bebes
96968,11135,utilidades_domesticas
96968,11135,utilidades_domesticas
84430,5051,beleza_saude
50755,18967,esporte_lazer
80597,29129,informatica_acessorios
88588,29904,beleza_saude
39569,6964,eletrodomesticos
31492,2019,esporte_lazer
45170,18541,eletronicos
2855,9560,moveis_decoracao
28160,15932,informatica_acessorios
12193,1711,utilidades_domesticas
12193,10468,utilidades_domesticas
84409.0,31714.0,
11518,13702,moveis_decoracao
98524,30822,moveis_decoracao
71351,3775,ferramentas_jardim
86279,5965,papelaria
31866,5546,moveis_decoracao
85556,3908,informatica_acessorios
3721,5537,papelaria
40863,8235,agro_industria_e_comercio
68845,24129,moveis_escritorio
68845,24129,moveis_escritorio
68845,24129,moveis_escritorio
68845,24129,moveis_escritorio
68845,24129,moveis_escritorio
68845,24129,moveis_escritorio
8800,21361,telefonia
34591,4098,informatica_acessorios
46449,29172,cama_mesa_banho
62990,19225,utilidades_domesticas
33418,31764,esporte_lazer
31354,9215,beleza_saude
91629,4847,ferramentas_jardim
24282,29637,perfumaria
29173,20184,brinquedos
14291,30967,cama_mesa_banho
9240,24880,relogios_presentes
81308,31624,cool_stuff
71475,24151,eletronicos
31821,14695,bebes
19041,31823,informatica_acessorios
20275,24059,moveis_escritorio
92065,3418,informatica_acessorios
72922,9477,perfumaria
94934,16083,moveis_decoracao
94934,16083,moveis_decoracao
94934,16083,moveis_decoracao
94934,16083,moveis_decoracao
94934,16083,moveis_decoracao
94934,16083,moveis_decoracao
55309,29179,relogios_presentes
59090,9661,cama_mesa_banho
42161,21756,papelaria
12907,7750,cama_mesa_banho
10981,3936,informatica_acessorios
39926,13430,moveis_decoracao
99033,12612,alimentos
51537,12680,eletroportateis
51537,12680,eletroportateis
48780,23550,esporte_lazer
48780,23550,esporte_lazer
86694,3047,beleza_saude
10455,31750,beleza_saude
41234,4325,cama_mesa_banho
79658,9453,beleza_saude
28230,19232,telefonia
33503,26321,casa_conforto
12827,26530,automotivo
91346,25945,automotivo
8397,2374,utilidades_domesticas
17098,5368,brinquedos
17370,15717,bebes
3386,5422,moveis_decoracao
9497,22208,cama_mesa_banho
9497,2357,cama_mesa_banho
5231,11603,brinquedos
36406,793,relogios_presentes
25309,32824,brinquedos
90788,1527,moveis_decoracao
11120,30882,telefonia
31156,13533,relogios_presentes
76160,22646,utilidades_domesticas
78939,7009,utilidades_domesticas
98701,29741,telefonia
52559,1581,relogios_presentes
96275,32364,beleza_saude
37950,7033,eletronicos
85588,4582,automotivo
74142,5030,ferramentas_jardim
74142,5030,ferramentas_jardim
60242,30948,esporte_lazer
37848,32139,utilidades_domesticas
35724,12600,utilidades_domesticas
19471,3804,informatica_acessorios
63676,9240,informatica_acessorios
19552,8741,perfumaria
27972,15265,cama_mesa_banho
41028,29894,pcs
6533,8582,esporte_lazer
82977,10953,utilidades_domesticas
82977,10953,utilidades_domesticas
34887,8387,informatica_acessorios
29935,9585,informatica_acessorios
93919.0,26262.0,
7931,26950,eletrodomesticos
81649,8055,cama_mesa_banho
40911,27818,eletroportateis
75768,29957,pcs
36592,7345,ferramentas_jardim
71847,28844,moveis_decoracao
31592,32025,casa_conforto
77402,10867,cool_stuff
91412,23993,moveis_decoracao
23439,3367,automotivo
78458,26258,relogios_presentes
90786,23640,fashion_bolsas_e_acessorios
94043,27766,moveis_decoracao
79008,28341,esporte_lazer
46173,23085,relogios_presentes
55901,2706,esporte_lazer
85544,11873,utilidades_domesticas
85728,24560,esporte_lazer
22749,20889,livros_importados
26378,26070,bebes
71004,9367,bebes
38600,19521,ferramentas_jardim
20702,3279,telefonia
68895,19617,bebidas
68895,19617,bebidas
55188,22330,beleza_saude
78473,28370,construcao_ferramentas_seguranca
37387,12082,telefonia
37387,10262,telefonia
68647,2972,cama_mesa_banho
61707,13575,informatica_acessorios
45028,9336,informatica_acessorios
57504.0,24731.0,
47393,13430,moveis_decoracao
48860,17826,pet_shop
40286,19349,telefonia
17762,28319,eletroportateis
26255,10112,brinquedos
62256,29877,utilidades_domesticas
10855,21295,ferramentas_jardim
17104,32218,eletrodomesticos
28562,5988,esporte_lazer
55399,13534,malas_acessorios
45121,23023,cama_mesa_banho
41623,10330,automotivo
41623,10330,automotivo
14445,7920,pet_shop
46056,11264,beleza_saude
28618,16048,fashion_bolsas_e_acessorios
92708,3245,moveis_decoracao
68108,569,eletrodomesticos
79106,5220,audio
19650,27749,beleza_saude
90405,27571,automotivo
65997,7310,cool_stuff
34639,28969,casa_construcao
26787,13600,telefonia
52590,26001,perfumaria
36717,3047,beleza_saude
7848,19831,sinalizacao_e_seguranca
39590,15044,telefonia
55870,2720,malas_acessorios
81108,27908,ferramentas_jardim
51184,22125,perfumaria
63365,27244,fashion_bolsas_e_acessorios
41978,28827,esporte_lazer
68924,8830,telefonia
53867,8462,telefonia
81861,10560,cama_mesa_banho
90773,25674,telefonia
37464,6237,cool_stuff
17100,10914,moveis_decoracao
82344,7345,ferramentas_jardim
98573,24103,telefonia
15426,3703,automotivo
15426,3703,automotivo
64112,15343,papelaria
47424,4571,cool_stuff
8635,29250,telefonia
1996,15367,papelaria
7074,13344,moveis_decoracao
16605,30219,pet_shop
80467,305,moveis_decoracao
36577,30474,moveis_decoracao
36577,30474,moveis_decoracao
42865,8478,moveis_escritorio
63471,32865,fashion_bolsas_e_acessorios
75043,26273,esporte_lazer
23128,8842,relogios_presentes
82837,14143,eletrodomesticos
53723,27700,moveis_decoracao
63687,32724,utilidades_domesticas
61959,18013,alimentos
39707,8999,esporte_lazer
12662,4055,utilidades_domesticas
43300,29281,brinquedos
35923,11402,papelaria
29671,31824,casa_construcao
6414,26128,telefonia
2677,22989,automotivo
94584,1857,automotivo
62386,13876,papelaria
76401,20239,cama_mesa_banho
6162,15531,esporte_lazer
8893,26542,beleza_saude
20974,13686,construcao_ferramentas_jardim
55435,23671,construcao_ferramentas_construcao
3096,3542,telefonia
15478,14345,perfumaria
51739,2143,fashion_bolsas_e_acessorios
51739,13442,fashion_bolsas_e_acessorios
76831,11226,cool_stuff
49196,31467,ferramentas_jardim
49196,31467,ferramentas_jardim
6288,18592,informatica_acessorios
88305,24558,fashion_calcados
43462,25793,relogios_presentes
36971,10131,informatica_acessorios
2488,21876,instrumentos_musicais
2488,21876,instrumentos_musicais
33489,1462,esporte_lazer
88879,6612,esporte_lazer
22603,2219,cama_mesa_banho
22603,8506,cama_mesa_banho
22603,1306,cama_mesa_banho
22603,1306,cama_mesa_banho
22603,2219,cama_mesa_banho
22603,8506,cama_mesa_banho
22603,26212,cama_mesa_banho
22603,26212,cama_mesa_banho
14894,542,malas_acessorios
73603,2552,relogios_presentes
9109,13048,cool_stuff
57642,25578,automotivo
83437,18194,utilidades_domesticas
91868,24015,esporte_lazer
59624,31552,telefonia
34496,6398,eletronicos
56566,9661,cama_mesa_banho
89425,20994,beleza_saude
75271,31363,pet_shop
74426,20153,esporte_lazer
89662,18427,esporte_lazer
95929,5369,eletronicos
73005,30293,ferramentas_jardim
29491,6900,ferramentas_jardim
85683,9058,informatica_acessorios
87811,4598,ferramentas_jardim
79162,29260,relogios_presentes
7141,15012,informatica_acessorios
37517,3155,utilidades_domesticas
3586,32517,moveis_decoracao
72750,15584,esporte_lazer
50266,27245,cama_mesa_banho
91771,13570,cama_mesa_banho
78305,28969,casa_construcao
22300,20312,cama_mesa_banho
5842,29698,cool_stuff
75855,4760,ferramentas_jardim
75855,4760,ferramentas_jardim
87619,1467,cama_mesa_banho
1148,13430,moveis_decoracao
1148,13430,moveis_decoracao
42758,20241,ferramentas_jardim
14749,3609,consoles_games
81283,15181,informatica_acessorios
81283,15181,informatica_acessorios
81283,12422,informatica_acessorios
81283,12422,informatica_acessorios
430,20454,automotivo
50165,27710,cool_stuff
57785,5905,utilidades_domesticas
38085,3477,moveis_decoracao
3269,12057,instrumentos_musicais
47166,32343,informatica_acessorios
16485,20792,brinquedos
6508,24298,telefonia
19560,27982,cama_mesa_banho
10168,7127,moveis_decoracao
10168,28308,moveis_decoracao
71391,15301,informatica_acessorios
20343,1287,papelaria
15620,19590,beleza_saude
22638,5335,eletrodomesticos
76213,9661,cama_mesa_banho
76213,9661,cama_mesa_banho
32218,17739,utilidades_domesticas
56565,5800,esporte_lazer
58778,261,brinquedos
6489,11220,cama_mesa_banho
58734,24329,perfumaria
60670,1400,eletronicos
68199,30304,beleza_saude
68199,30304,beleza_saude
95679,20098,utilidades_domesticas
14062,13923,moveis_decoracao
51240,6377,informatica_acessorios
55281,3871,automotivo
55281,11625,automotivo
30744,27684,fashion_bolsas_e_acessorios
44313,14190,informatica_acessorios
5651,8346,cama_mesa_banho
31355,2943,perfumaria
67544,16162,relogios_presentes
55142,22360,cool_stuff
18381,17409,beleza_saude
31020,32215,telefonia
37650,5822,beleza_saude
215,23979,cama_mesa_banho
83326,18189,cds_dvds_musicais
83326,18189,cds_dvds_musicais
85717,7279,telefonia
22474,30805,informatica_acessorios
96847,26293,cama_mesa_banho
18639,10397,bebes
13864,26652,beleza_saude
42278,10123,fashion_roupa_feminina
81922,20448,beleza_saude
81922,20448,beleza_saude
81922,20448,beleza_saude
81922,20448,beleza_saude
54658,18541,eletronicos
54658,18541,eletronicos
76868,2397,automotivo
75766,15405,moveis_decoracao
2753,20550,perfumaria
7914,17253,fashion_bolsas_e_acessorios
7914,17253,fashion_bolsas_e_acessorios
7914,17253,fashion_bolsas_e_acessorios
65712,17973,bebes
97750,4820,moveis_decoracao
8985,22735,moveis_decoracao
40559,16363,automotivo
98767,21361,telefonia
67368,30411,esporte_lazer
35353,29433,perfumaria
14405,2079,cama_mesa_banho
14405,9562,cama_mesa_banho
87629,21691,utilidades_domesticas
57238,6616,automotivo
20443,3597,beleza_saude
91033,6208,esporte_lazer
87869,388,livros_interesse_geral
58667,7036,brinquedos
43687,8235,agro_industria_e_comercio
43687,8235,agro_industria_e_comercio
35877,3260,moveis_decoracao
74789,29129,informatica_acessorios
32083,17697,eletronicos
55292,10692,informatica_acessorios
50380,4581,bebes
51146,7658,fashion_bolsas_e_acessorios
25920,6318,perfumaria
5202,30136,brinquedos
21898,11768,moveis_decoracao
98057,28202,cama_mesa_banho
94591,685,informatica_acessorios
62773,9367,bebes
85076,32369,eletronicos
85076,32369,eletronicos
85076,32369,eletronicos
54441,27389,cama_mesa_banho
64449,10218,papelaria
54241,24686,utilidades_domesticas
54241,24686,utilidades_domesticas
58313,22050,relogios_presentes
89059,19446,brinquedos
57974,6448,eletrodomesticos
87188,6716,pet_shop
77819,10889,ferramentas_jardim
8341,15036,telefonia
77695,5751,consoles_games
69353,31807,alimentos
24390,15752,casa_conforto
59640,14223,utilidades_domesticas
14471,27161,telefonia
61482,8333,eletronicos
9741,12650,informatica_acessorios
23697,3456,cama_mesa_banho
40977,14110,esporte_lazer
30158,28309,informatica_acessorios
90217,1078,bebes
11883,29233,cama_mesa_banho
60058,8662,informatica_acessorios
24066,9215,beleza_saude
11888,3249,brinquedos
34400,2043,perfumaria
73538,14966,cama_mesa_banho
55412,19322,cool_stuff
34208,1233,papelaria
89975,27000,cama_mesa_banho
95524,8662,informatica_acessorios
20033.0,23571.0,
77490,32094,telefonia
885,26652,beleza_saude
47087,2305,utilidades_domesticas
54446,31814,instrumentos_musicais
62780,30650,eletronicos
62780,30650,eletronicos
21611,27684,fashion_bolsas_e_acessorios
63760,21395,informatica_acessorios
63760,17248,informatica_acessorios
64366,22759,cine_foto
56827,2795,informatica_acessorios
31667,30412,cama_mesa_banho
31667,30412,cama_mesa_banho
31667,17138,cama_mesa_banho
84718,21071,audio
79980,32134,malas_acessorios
39420,9386,esporte_lazer
64803,32514,utilidades_domesticas
25395,3661,cama_mesa_banho
63657,5494,beleza_saude
33263,18541,eletronicos
5337,27869,utilidades_domesticas
75484,20423,cama_mesa_banho
30082,2875,pet_shop
13969,12908,automotivo
40786,31197,eletronicos
30372,2940,esporte_lazer
79030,26323,informatica_acessorios
79030,26323,informatica_acessorios
79030,26323,informatica_acessorios
49878,1048,livros_tecnicos
34537,22714,relogios_presentes
56568,22583,informatica_acessorios
26610,32337,telefonia
2171,26762,eletronicos
77502,28006,cama_mesa_banho
223,24479,cama_mesa_banho
62352,5827,brinquedos
81300,25132,moveis_escritorio
30958,3119,moveis_decoracao
20081,32262,casa_construcao
52945,5542,moveis_decoracao
77552,30293,ferramentas_jardim
27096,21626,papelaria
39118,26950,eletrodomesticos
60405,26769,esporte_lazer
95956,28849,telefonia
6439,990,eletronicos
61156,29248,brinquedos
36257,14051,ferramentas_jardim
14631,29886,industria_comercio_e_negocios
71201,14576,cama_mesa_banho
31619.0,26060.0,
20136,24790,ferramentas_jardim
81964,22227,bebes
69009,4598,ferramentas_jardim
44075,26582,cama_mesa_banho
44075,15345,cama_mesa_banho
44075,15345,cama_mesa_banho
44075,15345,cama_mesa_banho
44075,26582,cama_mesa_banho
7610,7059,fashion_bolsas_e_acessorios
26311,6237,cool_stuff
61278,31464,esporte_lazer
38092,26625,esporte_lazer
40793,31321,esporte_lazer
40793,31321,esporte_lazer
40793,31321,esporte_lazer
1580,28664,esporte_lazer
16495,25017,papelaria
88959,27225,cama_mesa_banho
48913,17527,pet_shop
8803,26840,construcao_ferramentas_construcao
55686,10580,moveis_decoracao
42306,30293,ferramentas_jardim
42306,30293,ferramentas_jardim
37817,19522,beleza_saude
88319,31960,construcao_ferramentas_construcao
8489,29599,beleza_saude
55304,19315,esporte_lazer
14886,6395,automotivo
18972,23118,cool_stuff
26483,17752,relogios_presentes
16787,2372,informatica_acessorios
17967,6498,climatizacao
77265,22078,bebes
77265,22078,bebes
44613,28571,brinquedos
55179,23693,eletronicos
42028,1749,beleza_saude
86892,29140,fashion_calcados
13192,4850,beleza_saude
13192,4850,beleza_saude
79922,29974,cool_stuff
79973,4380,esporte_lazer
6318,31103,beleza_saude
64711.0,28493.0,
